x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,class
1.000000,0.797945,0.106164,0.136986,0.143836,0.140411,0.123288,0.109589,0.133562,0.123288,0.133562,0.123288,0.136986,0.116438,0.130137,0.116438,0.133562,0.113014,0.133562,0.126712,0.126712,0.109589,0.123288,0.116438,0.126712,0.102740,0.102740,0.095890,0.109589,0.102740,0.106164,0.095890,0.113014,0.123288,0.140411,0.154110,0.174658,0.174658,0.178082,0.178082,0.188356,0.167808,0.188356,0.167808,0.167808,0.157534,0.178082,0.157534,0.167808,0.157534,0.154110,0.133562,0.140411,0.130137,0.136986,0.140411,0.150685,0.147260,0.136986,0.136986,0.136986,0.116438,0.130137,0.119863,0.150685,0.123288,0.167808,0.167808,0.178082,0.181507,0.205479,0.188356,0.198630,0.184932,0.164384,0.191781,0.198630,0.150685,0.119863,0.095890,0.109589,0.109589,0.109589,0.095890,0.092466,0.085616,0.071918,0.000000,0.003425,0.301370,0.832192,0.883562,0.147260,0.017123,0.075342,0.061644,0.068493,0.058219,0.075342,0.058219,0.071918,0.068493,0.065068,0.051370,0.061644,0.051370,0.068493,0.065068,0.054795,0.051370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.616123,0.009597,0.076775,0.076775,0.086372,0.151631,0.151631,0.161228,0.157390,0.168906,0.166987,0.182342,0.174664,0.184261,0.176583,0.190019,0.180422,0.193858,0.190019,0.205374,0.205374,0.218810,0.220729,0.238004,0.234165,0.255278,0.257198,0.278311,0.280230,0.314779,0.328215,0.364683,0.385797,0.420345,0.451056,0.487524,0.510557,0.543186,0.552783,0.550864,0.491363,0.433781,0.351248,0.285988,0.216891,0.184261,0.153551,0.143954,0.126679,0.126679,0.119002,0.122841,0.117083,0.120921,0.113244,0.120921,0.119002,0.124760,0.124760,0.130518,0.119002,0.134357,0.128599,0.128599,0.111324,0.120921,0.113244,0.122841,0.111324,0.115163,0.103647,0.111324,0.101727,0.115163,0.103647,0.113244,0.101727,0.109405,0.105566,0.109405,0.107486,0.109405,0.097889,0.111324,0.103647,0.119002,0.111324,0.128599,0.136276,0.147793,0.142035,0.159309,0.143954,0.140115,0.124760,0.120921,0.105566,0.115163,0.117083,0.122841,0.115163,0.120921,0.115163,0.130518,0.094050,0.088292,0.247601,0.731286,0.957774,0.522073,0.000000,0.071017,0.063340,0.111324,0.134357,0.145873,0.134357,0.153551,0.147793,0.159309,0.151631,0.161228,0.159309,0.163148,0
1.000000,0.855326,0.260731,0.000000,0.213037,0.317965,0.297297,0.276630,0.276630,0.282989,0.290938,0.286169,0.281399,0.282989,0.290938,0.287758,0.286169,0.287758,0.297297,0.294118,0.290938,0.290938,0.297297,0.292528,0.289348,0.294118,0.297297,0.297297,0.290938,0.300477,0.313196,0.308426,0.306836,0.316375,0.324324,0.324324,0.322735,0.330684,0.340223,0.341812,0.338633,0.344992,0.352941,0.348172,0.340223,0.333863,0.321145,0.302067,0.279809,0.278219,0.270270,0.260731,0.251192,0.249603,0.248013,0.246423,0.238474,0.241653,0.249603,0.249603,0.244833,0.248013,0.254372,0.259142,0.255962,0.260731,0.267091,0.265501,0.262321,0.263911,0.267091,0.260731,0.254372,0.259142,0.260731,0.257552,0.251192,0.255962,0.255962,0.251192,0.249603,0.252782,0.255962,0.249603,0.246423,0.251192,0.257552,0.252782,0.248013,0.252782,0.259142,0.252782,0.246423,0.254372,0.257552,0.254372,0.251192,0.254372,0.263911,0.275040,0.276630,0.287758,0.302067,0.302067,0.290938,0.294118,0.302067,0.294118,0.276630,0.265501,0.267091,0.260731,0.252782,0.254372,0.262321,0.254372,0.248013,0.248013,0.259142,0.260731,0.259142,0.268680,0.282989,0.310016,0.424483,0
0.755376,0.739247,0.389785,0.209677,0.013441,0.239247,0.440860,0.002688,0.008065,0.190860,0.236559,0.287634,0.118280,0.271505,0.311828,0.212366,0.131720,0.266129,0.247312,0.169355,0.287634,0.274194,0.107527,0.314516,0.274194,0.279570,0.389785,0.456989,0.231183,0.309140,0.306452,0.239247,0.263441,0.317204,0.303763,0.379032,0.422043,0.268817,0.282258,0.284946,0.241935,0.276882,0.319892,0.163978,0.115591,0.338710,0.338710,0.180108,0.220430,0.247312,0.182796,0.303763,0.134409,0.204301,0.282258,0.357527,0.271505,0.217742,0.290323,0.190860,0.298387,0.225806,0.166667,0.263441,0.209677,0.223118,0.247312,0.268817,0.333333,0.215054,0.258065,0.333333,0.120968,0.223118,0.244624,0.276882,0.416667,0.650538,0.801075,1.000000,0.854839,0.104839,0.013441,0.000000,0.126344,0.139785,0.166667,0.182796,0.215054,0.196237,0.193548,0.206989,0.180108,0.185484,0.209677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.684896,0.190104,0.049479,0.083333,0.049479,0.028646,0.031250,0.013021,0.000000,0.015625,0.028646,0.020833,0.013021,0.026042,0.028646,0.028646,0.018229,0.033854,0.041667,0.039062,0.044271,0.046875,0.067708,0.070312,0.065104,0.070312,0.078125,0.083333,0.065104,0.083333,0.078125,0.096354,0.096354,0.109375,0.098958,0.093750,0.080729,0.091146,0.093750,0.091146,0.075521,0.088542,0.098958,0.085938,0.072917,0.070312,0.093750,0.091146,0.083333,0.080729,0.119792,0.111979,0.091146,0.098958,0.109375,0.101562,0.098958,0.104167,0.111979,0.130208,0.138021,0.169271,0.184896,0.184896,0.179688,0.166667,0.132812,0.098958,0.067708,0.067708,0.070312,0.062500,0.046875,0.046875,0.041667,0.091146,0.299479,0.708333,0.963542,0.664062,0.184896,0.033854,0.072917,0.041667,0.013021,0.010417,0.002604,0.007812,0.005208,0.010417,0.010417,0.020833,0.007812,0.018229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.797153,0.195730,0.007117,0.067616,0.088968,0.106762,0.096085,0.092527,0.078292,0.092527,0.085409,0.092527,0.081851,0.088968,0.088968,0.092527,0.099644,0.092527,0.092527,0.096085,0.081851,0.092527,0.088968,0.103203,0.099644,0.103203,0.092527,0.110320,0.103203,0.092527,0.071174,0.071174,0.046263,0.042705,0.042705,0.053381,0.049822,0.071174,0.085409,0.106762,0.120996,0.149466,0.156584,0.181495,0.181495,0.181495,0.177936,0.170819,0.167260,0.174377,0.167260,0.170819,0.163701,0.170819,0.167260,0.170819,0.153025,0.153025,0.145907,0.160142,0.156584,0.160142,0.149466,0.163701,0.153025,0.149466,0.135231,0.149466,0.142349,0.149466,0.149466,0.153025,0.145907,0.153025,0.149466,0.174377,0.188612,0.202847,0.209964,0.224199,0.213523,0.213523,0.202847,0.217082,0.213523,0.185053,0.145907,0.145907,0.128114,0.142349,0.135231,0.138790,0.124555,0.128114,0.117438,0.117438,0.042705,0.000000,0.106762,0.473310,0.975089,0.811388,0.078292,0.067616,0.103203,0.117438,0.088968,0.103203,0.099644,0.099644,0.113879,0.113879,0.113879,0.113879,0.117438,0.117438,0.103203,0.117438,0.110320,0.110320,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.978102,0.594891,0.065693,0.014599,0.246350,0.312044,0.282847,0.275547,0.286496,0.282847,0.281022,0.286496,0.288321,0.271898,0.279197,0.293796,0.312044,0.286496,0.271898,0.288321,0.301095,0.301095,0.293796,0.308394,0.328467,0.330292,0.332117,0.341241,0.346715,0.346715,0.346715,0.346715,0.343066,0.328467,0.321168,0.322993,0.317518,0.301095,0.299270,0.297445,0.302920,0.293796,0.293796,0.295620,0.302920,0.299270,0.291971,0.299270,0.310219,0.302920,0.299270,0.310219,0.313869,0.306569,0.299270,0.308394,0.310219,0.301095,0.295620,0.304745,0.302920,0.297445,0.293796,0.295620,0.297445,0.295620,0.293796,0.290146,0.291971,0.290146,0.290146,0.297445,0.301095,0.293796,0.290146,0.295620,0.297445,0.295620,0.293796,0.293796,0.290146,0.290146,0.288321,0.293796,0.297445,0.293796,0.293796,0.302920,0.312044,0.324818,0.324818,0.339416,0.355839,0.348540,0.328467,0.326642,0.324818,0.308394,0.304745,0.295620,0.293796,0.297445,0.304745,0.315693,0.337591,0.354015,0.372263,0.410584,0.465328,0.498175,0.549270,0.706204,0.914234,0.979927,0.722628,0.222628,0.000000,0.198905,0.310219,0.291971,0.284672,0.286496,0.286496,0.291971,0
0.947581,0.868952,0.596774,0.239919,0.207661,0.288306,0.296371,0.316532,0.294355,0.302419,0.294355,0.296371,0.286290,0.288306,0.280242,0.290323,0.268145,0.262097,0.243952,0.256048,0.245968,0.247984,0.231855,0.229839,0.219758,0.219758,0.205645,0.201613,0.169355,0.159274,0.114919,0.086694,0.048387,0.032258,0.000000,0.000000,0.010081,0.040323,0.056452,0.102823,0.131048,0.169355,0.197581,0.233871,0.243952,0.264113,0.268145,0.286290,0.282258,0.300403,0.296371,0.302419,0.306452,0.328629,0.328629,0.344758,0.328629,0.340726,0.336694,0.348790,0.338710,0.346774,0.346774,0.346774,0.350806,0.358871,0.346774,0.352823,0.336694,0.350806,0.342742,0.346774,0.336694,0.350806,0.340726,0.346774,0.346774,0.352823,0.342742,0.352823,0.344758,0.352823,0.340726,0.358871,0.358871,0.366935,0.393145,0.467742,0.675403,0.943548,1.000000,0.858871,0.542339,0.189516,0.229839,0.312500,0.310484,0.308468,0.290323,0.300403,0.292339,0.304435,0.286290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.724051,0.134177,0.144304,0.086076,0.058228,0.050633,0.043038,0.035443,0.096203,0.136709,0.225316,0.248101,0.263291,0.263291,0.283544,0.273418,0.283544,0.298734,0.306329,0.301266,0.336709,0.336709,0.367089,0.389873,0.420253,0.420253,0.458228,0.460759,0.473418,0.455696,0.437975,0.387342,0.369620,0.321519,0.286076,0.255696,0.250633,0.215190,0.220253,0.210127,0.207595,0.187342,0.202532,0.200000,0.205063,0.202532,0.207595,0.197468,0.220253,0.207595,0.210127,0.197468,0.210127,0.202532,0.210127,0.210127,0.240506,0.250633,0.286076,0.311392,0.326582,0.324051,0.326582,0.260760,0.240506,0.215190,0.205063,0.192405,0.194937,0.184810,0.189873,0.182278,0.192405,0.192405,0.217722,0.255696,0.450633,0.805063,0.992405,0.430380,0.063291,0.111392,0.045570,0.010127,0.025316,0.000000,0.017722,0.075949,0.141772,0.212658,0.268354,0.278481,0.293671,0.316456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.744019,0.294258,0.107656,0.136364,0.143541,0.129187,0.114833,0.102871,0.112440,0.124402,0.110048,0.112440,0.119617,0.110048,0.114833,0.117225,0.124402,0.122010,0.122010,0.112440,0.126794,0.124402,0.124402,0.126794,0.141148,0.143541,0.143541,0.129187,0.141148,0.143541,0.145933,0.131579,0.162679,0.165072,0.169856,0.153110,0.162679,0.167464,0.157895,0.153110,0.155502,0.148325,0.143541,0.138756,0.141148,0.143541,0.148325,0.138756,0.150718,0.150718,0.141148,0.143541,0.153110,0.150718,0.131579,0.133971,0.145933,0.141148,0.124402,0.136364,0.165072,0.177033,0.184211,0.198565,0.210526,0.196172,0.186603,0.143541,0.122010,0.107656,0.090909,0.066986,0.081340,0.081340,0.052632,0.083732,0.270335,0.626794,0.916268,0.727273,0.253589,0.035885,0.052632,0.059809,0.031100,0.021531,0.014354,0.007177,0.000000,0.014354,0.004785,0.007177,0.004785,0.016746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.814655,0.241379,0.000000,0.051724,0.073276,0.034483,0.030172,0.017241,0.025862,0.025862,0.021552,0.017241,0.008621,0.000000,0.017241,0.004310,0.000000,0.000000,0.025862,0.030172,0.056034,0.056034,0.060345,0.064655,0.086207,0.086207,0.103448,0.107759,0.107759,0.120690,0.116379,0.099138,0.090517,0.056034,0.047414,0.034483,0.043103,0.051724,0.060345,0.038793,0.043103,0.051724,0.047414,0.034483,0.047414,0.043103,0.064655,0.047414,0.047414,0.034483,0.038793,0.034483,0.043103,0.047414,0.051724,0.043103,0.047414,0.025862,0.034483,0.030172,0.025862,0.017241,0.030172,0.021552,0.034483,0.017241,0.034483,0.034483,0.038793,0.030172,0.034483,0.034483,0.047414,0.073276,0.112069,0.301724,0.599138,0.883621,0.991379,0.603448,0.163793,0.012931,0.073276,0.025862,0.012931,0.012931,0.021552,0.034483,0.034483,0.025862,0.025862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
