x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,class
0.973607,0.809384,0.205279,0.038123,0.099707,0.090909,0.105572,0.090909,0.102639,0.087977,0.090909,0.087977,0.090909,0.082111,0.093842,0.085044,0.099707,0.093842,0.105572,0.096774,0.099707,0.087977,0.096774,0.087977,0.105572,0.096774,0.108504,0.096774,0.099707,0.090909,0.087977,0.073314,0.085044,0.087977,0.105572,0.105572,0.123167,0.111437,0.137830,0.149560,0.164223,0.161290,0.170088,0.173021,0.184751,0.170088,0.175953,0.164223,0.164223,0.161290,0.164223,0.152493,0.158358,0.146628,0.161290,0.146628,0.146628,0.134897,0.137830,0.134897,0.137830,0.131965,0.134897,0.143695,0.158358,0.146628,0.143695,0.131965,0.137830,0.126100,0.137830,0.137830,0.146628,0.178886,0.193548,0.199413,0.219941,0.202346,0.199413,0.190616,0.193548,0.211144,0.184751,0.158358,0.146628,0.129032,0.137830,0.120235,0.129032,0.114370,0.129032,0.123167,0.126100,0.093842,0.041056,0.000000,0.228739,0.615836,1.000000,0.718475,0.082111,0.090909,0.117302,0.111437,0.120235,0.102639,0.102639,0.099707,0.099707,0.096774,0.090909,0.082111,0.099707,0.093842,0.108504,0.087977,0.102639,0.099707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.635328,0.185185,0.054131,0.071225,0.042735,0.014245,0.022792,0.014245,0.019943,0.017094,0.014245,0.000000,0.022792,0.025641,0.025641,0.025641,0.028490,0.054131,0.045584,0.048433,0.059829,0.068376,0.071225,0.065527,0.065527,0.099715,0.079772,0.059829,0.079772,0.082621,0.096866,0.091168,0.113960,0.116809,0.102564,0.088319,0.096866,0.099715,0.091168,0.094017,0.088319,0.085470,0.088319,0.094017,0.096866,0.102564,0.096866,0.094017,0.091168,0.105413,0.096866,0.091168,0.099715,0.108262,0.094017,0.113960,0.133903,0.145299,0.159544,0.185185,0.182336,0.190883,0.185185,0.139601,0.108262,0.085470,0.068376,0.059829,0.068376,0.059829,0.056980,0.028490,0.079772,0.307692,0.700855,0.988604,0.757835,0.287749,0.051282,0.048433,0.062678,0.034188,0.019943,0.008547,0.017094,0.022792,0.019943,0.008547,0.022792,0.025641,0.025641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.962500,0.679167,0.204167,0.129167,0.158333,0.141667,0.112500,0.091667,0.091667,0.083333,0.087500,0.087500,0.095833,0.083333,0.079167,0.095833,0.104167,0.100000,0.087500,0.108333,0.104167,0.091667,0.100000,0.116667,0.112500,0.095833,0.091667,0.112500,0.112500,0.120833,0.120833,0.141667,0.154167,0.145833,0.154167,0.170833,0.191667,0.158333,0.133333,0.150000,0.137500,0.108333,0.091667,0.116667,0.112500,0.091667,0.083333,0.100000,0.095833,0.083333,0.083333,0.079167,0.070833,0.066667,0.058333,0.079167,0.104167,0.100000,0.095833,0.112500,0.141667,0.137500,0.104167,0.108333,0.108333,0.091667,0.066667,0.054167,0.050000,0.041667,0.045833,0.054167,0.066667,0.016667,0.000000,0.233333,0.687500,1.000000,0.558333,0.079167,0.100000,0.129167,0.112500,0.087500,0.083333,0.058333,0.062500,0.075000,0.079167,0.066667,0.079167,0.100000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.798898,0.661157,0.435262,0.308540,0.170799,0.085399,0.038567,0.019284,0.008264,0.019284,0.016529,0.027548,0.016529,0.033058,0.024793,0.024793,0.027548,0.030303,0.033058,0.016529,0.022039,0.035813,0.033058,0.044077,0.046832,0.074380,0.090909,0.107438,0.110193,0.134986,0.154270,0.181818,0.198347,0.217631,0.214876,0.212121,0.198347,0.190083,0.176309,0.170799,0.148760,0.154270,0.146006,0.148760,0.140496,0.137741,0.129477,0.134986,0.129477,0.129477,0.118457,0.123967,0.126722,0.132231,0.121212,0.126722,0.121212,0.134986,0.129477,0.132231,0.137741,0.137741,0.140496,0.146006,0.129477,0.146006,0.159780,0.184573,0.192837,0.209366,0.231405,0.239669,0.250689,0.234160,0.220386,0.159780,0.107438,0.096419,0.096419,0.101928,0.099174,0.112948,0.104683,0.123967,0.123967,0.123967,0.115702,0.148760,0.363636,0.696970,0.933884,0.969697,0.746556,0.520661,0.341598,0.206612,0.107438,0.044077,0.016529,0.005510,0.000000,0.011019,0.008264,0.013774,0.024793,0.022039,0.013774,0.022039,0.016529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.541463,0.058537,0.156098,0.092683,0.121951,0.107317,0.141463,0.112195,0.146341,0.131707,0.156098,0.136585,0.146341,0.136585,0.165854,0.146341,0.170732,0.141463,0.156098,0.136585,0.180488,0.160976,0.195122,0.170732,0.204878,0.160976,0.195122,0.146341,0.165854,0.126829,0.136585,0.087805,0.107317,0.082927,0.107317,0.063415,0.087805,0.058537,0.087805,0.068293,0.092683,0.068293,0.097561,0.073171,0.092683,0.068293,0.112195,0.073171,0.102439,0.082927,0.102439,0.082927,0.107317,0.082927,0.121951,0.102439,0.136585,0.087805,0.131707,0.112195,0.131707,0.112195,0.146341,0.102439,0.136585,0.107317,0.126829,0.107317,0.141463,0.102439,0.136585,0.107317,0.131707,0.121951,0.151220,0.117073,0.156098,0.141463,0.170732,0.131707,0.160976,0.136585,0.180488,0.141463,0.185366,0.160976,0.185366,0.190244,0.219512,0.224390,0.253659,0.195122,0.200000,0.151220,0.165854,0.078049,0.087805,0.029268,0.078049,0.053659,0.078049,0.082927,0.107317,0.034146,0.360976,0.843902,0.565854,0.000000,0.034146,0.043902,0.053659,0.029268,0.053659,0.034146,0.053659,0.024390,0.053659,0.024390,0.048780,0.024390,0.058537,0.024390,0.058537,0.019512,0
1.000000,0.847134,0.240446,0.017516,0.240446,0.329618,0.307325,0.299363,0.302548,0.299363,0.302548,0.308917,0.308917,0.304140,0.302548,0.304140,0.310510,0.310510,0.308917,0.312102,0.315287,0.313694,0.308917,0.316879,0.318471,0.321656,0.312102,0.323248,0.324841,0.328025,0.326433,0.332803,0.339172,0.343949,0.343949,0.348726,0.356688,0.356688,0.363057,0.372611,0.371019,0.374204,0.374204,0.380573,0.377389,0.366242,0.350318,0.340764,0.324841,0.307325,0.299363,0.296178,0.288217,0.281847,0.275478,0.278662,0.275478,0.272293,0.267516,0.273885,0.278662,0.275478,0.275478,0.286624,0.288217,0.285032,0.288217,0.297771,0.300955,0.294586,0.289809,0.294586,0.294586,0.288217,0.281847,0.283439,0.288217,0.280255,0.280255,0.283439,0.286624,0.281847,0.277070,0.281847,0.281847,0.275478,0.277070,0.286624,0.302548,0.302548,0.313694,0.328025,0.332803,0.324841,0.324841,0.323248,0.315287,0.294586,0.278662,0.278662,0.283439,0.272293,0.272293,0.277070,0.278662,0.277070,0.273885,0.285032,0.288217,0.291401,0.297771,0.337580,0.519108,0.880573,0.984076,0.439490,0.000000,0.211783,0.351911,0.328025,0.307325,0.310510,0.312102,0.312102,0.320064,0
0.988636,0.840909,0.231061,0.071970,0.185606,0.170455,0.140152,0.136364,0.125000,0.109848,0.109848,0.121212,0.121212,0.113636,0.109848,0.128788,0.121212,0.121212,0.128788,0.147727,0.140152,0.132576,0.136364,0.151515,0.147727,0.143939,0.143939,0.159091,0.162879,0.155303,0.159091,0.174242,0.174242,0.178030,0.193182,0.215909,0.231061,0.227273,0.227273,0.227273,0.204545,0.178030,0.170455,0.151515,0.143939,0.128788,0.128788,0.140152,0.125000,0.109848,0.106061,0.128788,0.125000,0.106061,0.106061,0.109848,0.106061,0.098485,0.094697,0.106061,0.094697,0.090909,0.090909,0.102273,0.098485,0.083333,0.087121,0.094697,0.094697,0.087121,0.125000,0.140152,0.128788,0.147727,0.136364,0.125000,0.121212,0.106061,0.102273,0.102273,0.079545,0.068182,0.079545,0.090909,0.083333,0.056818,0.060606,0.310606,0.806818,1.000000,0.359848,0.000000,0.140152,0.155303,0.113636,0.109848,0.098485,0.083333,0.098485,0.102273,0.098485,0.087121,0.106061,0.121212,0.125000,0.109848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.987500,0.932500,0.491250,0.011250,0.151250,0.207500,0.136250,0.133750,0.130000,0.123750,0.130000,0.148750,0.145000,0.147500,0.150000,0.155000,0.160000,0.162500,0.180000,0.196250,0.195000,0.210000,0.236250,0.252500,0.266250,0.285000,0.301250,0.317500,0.318750,0.312500,0.297500,0.278750,0.237500,0.210000,0.190000,0.171250,0.153750,0.142500,0.145000,0.146250,0.135000,0.130000,0.137500,0.145000,0.138750,0.135000,0.142500,0.148750,0.145000,0.140000,0.141250,0.141250,0.137500,0.130000,0.141250,0.136250,0.128750,0.121250,0.123750,0.128750,0.121250,0.122500,0.135000,0.131250,0.120000,0.120000,0.123750,0.133750,0.146250,0.146250,0.151250,0.152500,0.156250,0.162500,0.168750,0.172500,0.165000,0.156250,0.137500,0.120000,0.113750,0.121250,0.123750,0.123750,0.116250,0.138750,0.252500,0.511250,0.851250,1.000000,0.711250,0.231250,0.000000,0.197500,0.187500,0.138750,0.136250,0.141250,0.137500,0.152500,0.153750,0.160000,0.167500,0.173750,0.170000,0.176250,0.188750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.761803,0.150215,0.000000,0.098712,0.126609,0.130901,0.120172,0.113734,0.111588,0.113734,0.105150,0.115880,0.103004,0.109442,0.107296,0.118026,0.111588,0.120172,0.122318,0.126609,0.126609,0.150215,0.152361,0.171674,0.180258,0.212446,0.221030,0.253219,0.270386,0.291846,0.298283,0.319743,0.321888,0.332618,0.315451,0.304721,0.278970,0.251073,0.218884,0.201717,0.180258,0.178112,0.167382,0.169528,0.158798,0.173820,0.160944,0.163090,0.167382,0.175966,0.173820,0.178112,0.173820,0.188841,0.184549,0.195279,0.186695,0.193133,0.180258,0.186695,0.175966,0.178112,0.160944,0.169528,0.150215,0.160944,0.145923,0.156652,0.145923,0.154506,0.141631,0.150215,0.145923,0.139485,0.137339,0.145923,0.135193,0.143777,0.135193,0.143777,0.135193,0.143777,0.141631,0.152361,0.143777,0.167382,0.169528,0.180258,0.184549,0.188841,0.190987,0.184549,0.158798,0.169528,0.169528,0.154506,0.141631,0.137339,0.128755,0.124464,0.118026,0.124464,0.120172,0.122318,0.120172,0.122318,0.070815,0.126609,0.343348,0.774678,0.972103,0.523605,0.021459,0.027897,0.128755,0.128755,0.126609,0.120172,0.109442,0.118026,0.105150,0.113734,0.109442,0.115880,0
0.963979,0.885077,0.610635,0.452830,0.394511,0.349914,0.291595,0.248714,0.210978,0.185249,0.161235,0.126930,0.114923,0.109777,0.104631,0.094340,0.096055,0.097770,0.082333,0.073756,0.063465,0.060034,0.048027,0.039451,0.029160,0.024014,0.012007,0.005146,0.001715,0.000000,0.010292,0.025729,0.054889,0.068611,0.099485,0.126930,0.138937,0.164666,0.162950,0.181818,0.174957,0.180103,0.180103,0.176672,0.173242,0.168096,0.176672,0.169811,0.166381,0.173242,0.174957,0.161235,0.168096,0.164666,0.166381,0.169811,0.173242,0.174957,0.171527,0.183533,0.176672,0.169811,0.174957,0.192110,0.204117,0.190395,0.192110,0.207547,0.209262,0.204117,0.219554,0.209262,0.197256,0.197256,0.185249,0.188679,0.186964,0.186964,0.190395,0.188679,0.188679,0.195540,0.190395,0.210978,0.337907,0.468268,0.656947,0.900515,1.000000,0.950257,0.670669,0.442539,0.401372,0.337907,0.289880,0.264151,0.231561,0.188679,0.152659,0.123499,0.120069,0.118353,0.114923,0.116638,0.101201,0.099485,0.092624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.662791,0.502907,0.270349,0.186047,0.084302,0.061047,0.049419,0.031977,0.037791,0.043605,0.046512,0.052326,0.049419,0.046512,0.049419,0.052326,0.058140,0.043605,0.049419,0.043605,0.043605,0.049419,0.061047,0.072674,0.090116,0.110465,0.133721,0.154070,0.197674,0.206395,0.220930,0.215116,0.226744,0.209302,0.191860,0.186047,0.183140,0.174419,0.168605,0.162791,0.159884,0.162791,0.162791,0.151163,0.168605,0.177326,0.174419,0.177326,0.183140,0.171512,0.171512,0.165698,0.162791,0.156977,0.168605,0.165698,0.186047,0.209302,0.232558,0.229651,0.276163,0.299419,0.305233,0.258721,0.232558,0.139535,0.110465,0.113372,0.110465,0.107558,0.107558,0.107558,0.107558,0.127907,0.127907,0.119186,0.252907,0.590116,0.927326,0.921512,0.581395,0.360465,0.212209,0.113372,0.046512,0.000000,0.026163,0.011628,0.029070,0.023256,0.034884,0.043605,0.020349,0.043605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
