x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,class
1.000000,0.744094,0.163386,0.066929,0.196850,0.133858,0.088583,0.094488,0.094488,0.080709,0.072835,0.070866,0.074803,0.072835,0.059055,0.074803,0.074803,0.062992,0.062992,0.070866,0.072835,0.068898,0.072835,0.084646,0.092520,0.096457,0.102362,0.125984,0.129921,0.139764,0.161417,0.188976,0.208661,0.208661,0.222441,0.255906,0.273622,0.287402,0.289370,0.293307,0.273622,0.242126,0.214567,0.196850,0.171260,0.141732,0.124016,0.124016,0.120079,0.102362,0.096457,0.116142,0.116142,0.114173,0.110236,0.118110,0.125984,0.116142,0.114173,0.124016,0.129921,0.120079,0.114173,0.122047,0.124016,0.114173,0.104331,0.108268,0.100394,0.092520,0.090551,0.102362,0.092520,0.086614,0.076772,0.076772,0.082677,0.080709,0.066929,0.082677,0.078740,0.082677,0.068898,0.072835,0.094488,0.096457,0.106299,0.133858,0.153543,0.161417,0.206693,0.234252,0.222441,0.208661,0.161417,0.104331,0.072835,0.070866,0.061024,0.072835,0.070866,0.057087,0.062992,0.074803,0.072835,0.059055,0.206693,0.608268,0.966535,0.899606,0.318898,0.000000,0.151575,0.145669,0.076772,0.076772,0.086614,0.076772,0.070866,0.074803,0.072835,0.070866,0.066929,0.076772,0.074803,0
1.000000,0.747212,0.193309,0.000000,0.003717,0.059480,0.029740,0.092937,0.126394,0.115242,0.141264,0.171004,0.208178,0.241636,0.252788,0.237918,0.234201,0.260223,0.263941,0.260223,0.241636,0.252788,0.271375,0.256506,0.256506,0.282528,0.293680,0.289963,0.297398,0.312268,0.334572,0.342007,0.353160,0.375465,0.427509,0.442379,0.460967,0.483271,0.501859,0.494424,0.475836,0.472119,0.472119,0.434944,0.394052,0.353160,0.345725,0.286245,0.249071,0.230483,0.223048,0.197026,0.185874,0.174721,0.204461,0.208178,0.200743,0.219331,0.230483,0.234201,0.215613,0.211896,0.226766,0.215613,0.237918,0.245353,0.249071,0.237918,0.237918,0.245353,0.256506,0.252788,0.230483,0.241636,0.260223,0.249071,0.241636,0.249071,0.260223,0.249071,0.256506,0.531599,0.855019,0.546468,0.063197,0.014870,0.074349,0.055762,0.048327,0.111524,0.111524,0.092937,0.104089,0.189591,0.245353,0.237918,0.219331,0.219331,0.241636,0.241636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.974462,0.970430,0.533602,0.040323,0.145161,0.251344,0.208333,0.188172,0.190860,0.196237,0.202957,0.201613,0.205645,0.212366,0.227151,0.228495,0.229839,0.229839,0.244624,0.258065,0.264785,0.278226,0.299731,0.305108,0.319892,0.338710,0.348118,0.348118,0.340054,0.346774,0.342742,0.327957,0.302419,0.283602,0.267473,0.243280,0.227151,0.220430,0.224462,0.211022,0.215054,0.217742,0.221774,0.221774,0.211022,0.219086,0.231183,0.223118,0.219086,0.217742,0.217742,0.215054,0.209677,0.208333,0.211022,0.201613,0.190860,0.198925,0.209677,0.208333,0.194892,0.196237,0.204301,0.198925,0.189516,0.193548,0.197581,0.200269,0.213710,0.231183,0.232527,0.233871,0.243280,0.256720,0.258065,0.248656,0.236559,0.225806,0.217742,0.198925,0.182796,0.182796,0.188172,0.185484,0.182796,0.192204,0.209677,0.288978,0.493280,0.780914,1.000000,0.854839,0.348118,0.000000,0.170699,0.256720,0.206989,0.188172,0.198925,0.194892,0.189516,0.201613,0.209677,0.212366,0.208333,0.217742,0.225806,0.227151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.973607,0.809384,0.205279,0.038123,0.099707,0.090909,0.105572,0.090909,0.102639,0.087977,0.090909,0.087977,0.090909,0.082111,0.093842,0.085044,0.099707,0.093842,0.105572,0.096774,0.099707,0.087977,0.096774,0.087977,0.105572,0.096774,0.108504,0.096774,0.099707,0.090909,0.087977,0.073314,0.085044,0.087977,0.105572,0.105572,0.123167,0.111437,0.137830,0.149560,0.164223,0.161290,0.170088,0.173021,0.184751,0.170088,0.175953,0.164223,0.164223,0.161290,0.164223,0.152493,0.158358,0.146628,0.161290,0.146628,0.146628,0.134897,0.137830,0.134897,0.137830,0.131965,0.134897,0.143695,0.158358,0.146628,0.143695,0.131965,0.137830,0.126100,0.137830,0.137830,0.146628,0.178886,0.193548,0.199413,0.219941,0.202346,0.199413,0.190616,0.193548,0.211144,0.184751,0.158358,0.146628,0.129032,0.137830,0.120235,0.129032,0.114370,0.129032,0.123167,0.126100,0.093842,0.041056,0.000000,0.228739,0.615836,1.000000,0.718475,0.082111,0.090909,0.117302,0.111437,0.120235,0.102639,0.102639,0.099707,0.099707,0.096774,0.090909,0.082111,0.099707,0.093842,0.108504,0.087977,0.102639,0.099707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.635328,0.185185,0.054131,0.071225,0.042735,0.014245,0.022792,0.014245,0.019943,0.017094,0.014245,0.000000,0.022792,0.025641,0.025641,0.025641,0.028490,0.054131,0.045584,0.048433,0.059829,0.068376,0.071225,0.065527,0.065527,0.099715,0.079772,0.059829,0.079772,0.082621,0.096866,0.091168,0.113960,0.116809,0.102564,0.088319,0.096866,0.099715,0.091168,0.094017,0.088319,0.085470,0.088319,0.094017,0.096866,0.102564,0.096866,0.094017,0.091168,0.105413,0.096866,0.091168,0.099715,0.108262,0.094017,0.113960,0.133903,0.145299,0.159544,0.185185,0.182336,0.190883,0.185185,0.139601,0.108262,0.085470,0.068376,0.059829,0.068376,0.059829,0.056980,0.028490,0.079772,0.307692,0.700855,0.988604,0.757835,0.287749,0.051282,0.048433,0.062678,0.034188,0.019943,0.008547,0.017094,0.022792,0.019943,0.008547,0.022792,0.025641,0.025641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.981132,0.733154,0.048518,0.000000,0.107817,0.234501,0.245283,0.261456,0.253369,0.266846,0.261456,0.293801,0.274933,0.291105,0.277628,0.288410,0.296496,0.323450,0.312668,0.336927,0.353100,0.404313,0.396226,0.423181,0.412399,0.442049,0.455526,0.477089,0.455526,0.471698,0.452830,0.444744,0.398922,0.369272,0.323450,0.307278,0.291105,0.274933,0.264151,0.274933,0.242588,0.261456,0.264151,0.274933,0.253369,0.274933,0.253369,0.266846,0.245283,0.264151,0.253369,0.250674,0.250674,0.258760,0.269542,0.242588,0.331536,0.649596,1.000000,0.711590,0.078167,0.026954,0.199461,0.261456,0.258760,0.272237,0.256065,0.266846,0.258760,0.253369,0.256065,0.266846,0.250674,0.272237,0.280323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.962500,0.679167,0.204167,0.129167,0.158333,0.141667,0.112500,0.091667,0.091667,0.083333,0.087500,0.087500,0.095833,0.083333,0.079167,0.095833,0.104167,0.100000,0.087500,0.108333,0.104167,0.091667,0.100000,0.116667,0.112500,0.095833,0.091667,0.112500,0.112500,0.120833,0.120833,0.141667,0.154167,0.145833,0.154167,0.170833,0.191667,0.158333,0.133333,0.150000,0.137500,0.108333,0.091667,0.116667,0.112500,0.091667,0.083333,0.100000,0.095833,0.083333,0.083333,0.079167,0.070833,0.066667,0.058333,0.079167,0.104167,0.100000,0.095833,0.112500,0.141667,0.137500,0.104167,0.108333,0.108333,0.091667,0.066667,0.054167,0.050000,0.041667,0.045833,0.054167,0.066667,0.016667,0.000000,0.233333,0.687500,1.000000,0.558333,0.079167,0.100000,0.129167,0.112500,0.087500,0.083333,0.058333,0.062500,0.075000,0.079167,0.066667,0.079167,0.100000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.989562,0.492693,0.156576,0.183716,0.089770,0.000000,0.037578,0.125261,0.221294,0.279749,0.294363,0.300626,0.304802,0.302714,0.319415,0.323591,0.321503,0.325678,0.323591,0.334029,0.344468,0.342380,0.356994,0.363257,0.365344,0.371608,0.390397,0.405010,0.407098,0.417537,0.440501,0.448852,0.463466,0.475992,0.488518,0.492693,0.496868,0.509395,0.519833,0.526096,0.519833,0.511482,0.501044,0.484342,0.469729,0.434238,0.423800,0.405010,0.371608,0.356994,0.359081,0.348643,0.344468,0.338205,0.342380,0.342380,0.336117,0.334029,0.346555,0.348643,0.344468,0.348643,0.344468,0.346555,0.344468,0.334029,0.338205,0.344468,0.325678,0.325678,0.331942,0.340292,0.327766,0.321503,0.323591,0.325678,0.321503,0.317328,0.323591,0.321503,0.317328,0.315240,0.325678,0.342380,0.340292,0.346555,0.369520,0.392484,0.379958,0.367432,0.361169,0.346555,0.323591,0.306889,0.313152,0.308977,0.300626,0.302714,0.302714,0.304802,0.300626,0.306889,0.311065,0.286013,0.208768,0.331942,0.741127,1.000000,0.609603,0.206681,0.225470,0.173278,0.050104,0.027140,0.070981,0.156576,0.229645,0.273486,0.296451,0.311065,0.306889,0.317328,0.319415,0.321503,0.321503,0
1.000000,0.541463,0.058537,0.156098,0.092683,0.121951,0.107317,0.141463,0.112195,0.146341,0.131707,0.156098,0.136585,0.146341,0.136585,0.165854,0.146341,0.170732,0.141463,0.156098,0.136585,0.180488,0.160976,0.195122,0.170732,0.204878,0.160976,0.195122,0.146341,0.165854,0.126829,0.136585,0.087805,0.107317,0.082927,0.107317,0.063415,0.087805,0.058537,0.087805,0.068293,0.092683,0.068293,0.097561,0.073171,0.092683,0.068293,0.112195,0.073171,0.102439,0.082927,0.102439,0.082927,0.107317,0.082927,0.121951,0.102439,0.136585,0.087805,0.131707,0.112195,0.131707,0.112195,0.146341,0.102439,0.136585,0.107317,0.126829,0.107317,0.141463,0.102439,0.136585,0.107317,0.131707,0.121951,0.151220,0.117073,0.156098,0.141463,0.170732,0.131707,0.160976,0.136585,0.180488,0.141463,0.185366,0.160976,0.185366,0.190244,0.219512,0.224390,0.253659,0.195122,0.200000,0.151220,0.165854,0.078049,0.087805,0.029268,0.078049,0.053659,0.078049,0.082927,0.107317,0.034146,0.360976,0.843902,0.565854,0.000000,0.034146,0.043902,0.053659,0.029268,0.053659,0.034146,0.053659,0.024390,0.053659,0.024390,0.048780,0.024390,0.058537,0.024390,0.058537,0.019512,0
1.000000,0.666667,0.078014,0.014184,0.132388,0.115839,0.120567,0.111111,0.111111,0.099291,0.101655,0.094563,0.108747,0.099291,0.104019,0.108747,0.104019,0.108747,0.118203,0.122931,0.132388,0.137116,0.151300,0.160756,0.184397,0.203310,0.222222,0.245863,0.262411,0.286052,0.300236,0.309693,0.314421,0.309693,0.304965,0.283688,0.267139,0.231678,0.212766,0.191489,0.172577,0.160756,0.163121,0.156028,0.158392,0.156028,0.158392,0.163121,0.160756,0.163121,0.172577,0.174941,0.182033,0.182033,0.186761,0.174941,0.182033,0.174941,0.174941,0.170213,0.165485,0.156028,0.156028,0.151300,0.148936,0.144208,0.134752,0.127660,0.134752,0.130024,0.127660,0.130024,0.127660,0.125296,0.125296,0.122931,0.125296,0.115839,0.120567,0.115839,0.120567,0.151300,0.174941,0.160756,0.174941,0.172577,0.177305,0.156028,0.174941,0.177305,0.160756,0.144208,0.132388,0.125296,0.108747,0.092199,0.094563,0.094563,0.104019,0.087470,0.066194,0.158392,0.562648,0.988180,0.952719,0.212766,0.000000,0.094563,0.141844,0.125296,0.130024,0.115839,0.113475,0.096927,0.092199,0.085106,0.085106,0.082742,0.082742,0.082742,0.087470,0.087470,0.106383,0.104019,0.000000,0
1.000000,0.797945,0.106164,0.136986,0.143836,0.140411,0.123288,0.109589,0.133562,0.123288,0.133562,0.123288,0.136986,0.116438,0.130137,0.116438,0.133562,0.113014,0.133562,0.126712,0.126712,0.109589,0.123288,0.116438,0.126712,0.102740,0.102740,0.095890,0.109589,0.102740,0.106164,0.095890,0.113014,0.123288,0.140411,0.154110,0.174658,0.174658,0.178082,0.178082,0.188356,0.167808,0.188356,0.167808,0.167808,0.157534,0.178082,0.157534,0.167808,0.157534,0.154110,0.133562,0.140411,0.130137,0.136986,0.140411,0.150685,0.147260,0.136986,0.136986,0.136986,0.116438,0.130137,0.119863,0.150685,0.123288,0.167808,0.167808,0.178082,0.181507,0.205479,0.188356,0.198630,0.184932,0.164384,0.191781,0.198630,0.150685,0.119863,0.095890,0.109589,0.109589,0.109589,0.095890,0.092466,0.085616,0.071918,0.000000,0.003425,0.301370,0.832192,0.883562,0.147260,0.017123,0.075342,0.061644,0.068493,0.058219,0.075342,0.058219,0.071918,0.068493,0.065068,0.051370,0.061644,0.051370,0.068493,0.065068,0.054795,0.051370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
