x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,class
1.000000,0.639831,0.233051,0.235169,0.154661,0.014831,0.012712,0.101695,0.201271,0.254237,0.281780,0.296610,0.298729,0.292373,0.305085,0.315678,0.313559,0.307203,0.313559,0.326271,0.326271,0.328390,0.334746,0.349576,0.353814,0.355932,0.360170,0.381356,0.385593,0.385593,0.402542,0.421610,0.430085,0.438559,0.457627,0.480932,0.485170,0.493644,0.504237,0.523305,0.527542,0.523305,0.538136,0.542373,0.521186,0.500000,0.474576,0.461864,0.436441,0.411017,0.387712,0.368644,0.353814,0.343220,0.332627,0.332627,0.328390,0.328390,0.326271,0.330508,0.326271,0.326271,0.332627,0.343220,0.338983,0.326271,0.326271,0.324153,0.326271,0.322034,0.315678,0.324153,0.315678,0.305085,0.305085,0.313559,0.296610,0.296610,0.307203,0.307203,0.311441,0.298729,0.300847,0.307203,0.305085,0.309322,0.300847,0.309322,0.315678,0.309322,0.322034,0.347458,0.358051,0.364407,0.370763,0.364407,0.341102,0.315678,0.305085,0.305085,0.294492,0.273305,0.273305,0.294492,0.292373,0.277542,0.281780,0.292373,0.264830,0.188559,0.283898,0.694915,1.000000,0.620763,0.197034,0.205508,0.135593,0.019068,0.000000,0.052966,0.141949,0.218220,0.271186,0.292373,0.288136,0
0.981132,0.733154,0.048518,0.000000,0.107817,0.234501,0.245283,0.261456,0.253369,0.266846,0.261456,0.293801,0.274933,0.291105,0.277628,0.288410,0.296496,0.323450,0.312668,0.336927,0.353100,0.404313,0.396226,0.423181,0.412399,0.442049,0.455526,0.477089,0.455526,0.471698,0.452830,0.444744,0.398922,0.369272,0.323450,0.307278,0.291105,0.274933,0.264151,0.274933,0.242588,0.261456,0.264151,0.274933,0.253369,0.274933,0.253369,0.266846,0.245283,0.264151,0.253369,0.250674,0.250674,0.258760,0.269542,0.242588,0.331536,0.649596,1.000000,0.711590,0.078167,0.026954,0.199461,0.261456,0.258760,0.272237,0.256065,0.266846,0.258760,0.253369,0.256065,0.266846,0.250674,0.272237,0.280323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.798898,0.661157,0.435262,0.308540,0.170799,0.085399,0.038567,0.019284,0.008264,0.019284,0.016529,0.027548,0.016529,0.033058,0.024793,0.024793,0.027548,0.030303,0.033058,0.016529,0.022039,0.035813,0.033058,0.044077,0.046832,0.074380,0.090909,0.107438,0.110193,0.134986,0.154270,0.181818,0.198347,0.217631,0.214876,0.212121,0.198347,0.190083,0.176309,0.170799,0.148760,0.154270,0.146006,0.148760,0.140496,0.137741,0.129477,0.134986,0.129477,0.129477,0.118457,0.123967,0.126722,0.132231,0.121212,0.126722,0.121212,0.134986,0.129477,0.132231,0.137741,0.137741,0.140496,0.146006,0.129477,0.146006,0.159780,0.184573,0.192837,0.209366,0.231405,0.239669,0.250689,0.234160,0.220386,0.159780,0.107438,0.096419,0.096419,0.101928,0.099174,0.112948,0.104683,0.123967,0.123967,0.123967,0.115702,0.148760,0.363636,0.696970,0.933884,0.969697,0.746556,0.520661,0.341598,0.206612,0.107438,0.044077,0.016529,0.005510,0.000000,0.011019,0.008264,0.013774,0.024793,0.022039,0.013774,0.022039,0.016529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.989562,0.492693,0.156576,0.183716,0.089770,0.000000,0.037578,0.125261,0.221294,0.279749,0.294363,0.300626,0.304802,0.302714,0.319415,0.323591,0.321503,0.325678,0.323591,0.334029,0.344468,0.342380,0.356994,0.363257,0.365344,0.371608,0.390397,0.405010,0.407098,0.417537,0.440501,0.448852,0.463466,0.475992,0.488518,0.492693,0.496868,0.509395,0.519833,0.526096,0.519833,0.511482,0.501044,0.484342,0.469729,0.434238,0.423800,0.405010,0.371608,0.356994,0.359081,0.348643,0.344468,0.338205,0.342380,0.342380,0.336117,0.334029,0.346555,0.348643,0.344468,0.348643,0.344468,0.346555,0.344468,0.334029,0.338205,0.344468,0.325678,0.325678,0.331942,0.340292,0.327766,0.321503,0.323591,0.325678,0.321503,0.317328,0.323591,0.321503,0.317328,0.315240,0.325678,0.342380,0.340292,0.346555,0.369520,0.392484,0.379958,0.367432,0.361169,0.346555,0.323591,0.306889,0.313152,0.308977,0.300626,0.302714,0.302714,0.304802,0.300626,0.306889,0.311065,0.286013,0.208768,0.331942,0.741127,1.000000,0.609603,0.206681,0.225470,0.173278,0.050104,0.027140,0.070981,0.156576,0.229645,0.273486,0.296451,0.311065,0.306889,0.317328,0.319415,0.321503,0.321503,0
1.000000,0.847134,0.240446,0.017516,0.240446,0.329618,0.307325,0.299363,0.302548,0.299363,0.302548,0.308917,0.308917,0.304140,0.302548,0.304140,0.310510,0.310510,0.308917,0.312102,0.315287,0.313694,0.308917,0.316879,0.318471,0.321656,0.312102,0.323248,0.324841,0.328025,0.326433,0.332803,0.339172,0.343949,0.343949,0.348726,0.356688,0.356688,0.363057,0.372611,0.371019,0.374204,0.374204,0.380573,0.377389,0.366242,0.350318,0.340764,0.324841,0.307325,0.299363,0.296178,0.288217,0.281847,0.275478,0.278662,0.275478,0.272293,0.267516,0.273885,0.278662,0.275478,0.275478,0.286624,0.288217,0.285032,0.288217,0.297771,0.300955,0.294586,0.289809,0.294586,0.294586,0.288217,0.281847,0.283439,0.288217,0.280255,0.280255,0.283439,0.286624,0.281847,0.277070,0.281847,0.281847,0.275478,0.277070,0.286624,0.302548,0.302548,0.313694,0.328025,0.332803,0.324841,0.324841,0.323248,0.315287,0.294586,0.278662,0.278662,0.283439,0.272293,0.272293,0.277070,0.278662,0.277070,0.273885,0.285032,0.288217,0.291401,0.297771,0.337580,0.519108,0.880573,0.984076,0.439490,0.000000,0.211783,0.351911,0.328025,0.307325,0.310510,0.312102,0.312102,0.320064,0
1.000000,0.666667,0.078014,0.014184,0.132388,0.115839,0.120567,0.111111,0.111111,0.099291,0.101655,0.094563,0.108747,0.099291,0.104019,0.108747,0.104019,0.108747,0.118203,0.122931,0.132388,0.137116,0.151300,0.160756,0.184397,0.203310,0.222222,0.245863,0.262411,0.286052,0.300236,0.309693,0.314421,0.309693,0.304965,0.283688,0.267139,0.231678,0.212766,0.191489,0.172577,0.160756,0.163121,0.156028,0.158392,0.156028,0.158392,0.163121,0.160756,0.163121,0.172577,0.174941,0.182033,0.182033,0.186761,0.174941,0.182033,0.174941,0.174941,0.170213,0.165485,0.156028,0.156028,0.151300,0.148936,0.144208,0.134752,0.127660,0.134752,0.130024,0.127660,0.130024,0.127660,0.125296,0.125296,0.122931,0.125296,0.115839,0.120567,0.115839,0.120567,0.151300,0.174941,0.160756,0.174941,0.172577,0.177305,0.156028,0.174941,0.177305,0.160756,0.144208,0.132388,0.125296,0.108747,0.092199,0.094563,0.094563,0.104019,0.087470,0.066194,0.158392,0.562648,0.988180,0.952719,0.212766,0.000000,0.094563,0.141844,0.125296,0.130024,0.115839,0.113475,0.096927,0.092199,0.085106,0.085106,0.082742,0.082742,0.082742,0.087470,0.087470,0.106383,0.104019,0.000000,0
1.000000,0.797945,0.106164,0.136986,0.143836,0.140411,0.123288,0.109589,0.133562,0.123288,0.133562,0.123288,0.136986,0.116438,0.130137,0.116438,0.133562,0.113014,0.133562,0.126712,0.126712,0.109589,0.123288,0.116438,0.126712,0.102740,0.102740,0.095890,0.109589,0.102740,0.106164,0.095890,0.113014,0.123288,0.140411,0.154110,0.174658,0.174658,0.178082,0.178082,0.188356,0.167808,0.188356,0.167808,0.167808,0.157534,0.178082,0.157534,0.167808,0.157534,0.154110,0.133562,0.140411,0.130137,0.136986,0.140411,0.150685,0.147260,0.136986,0.136986,0.136986,0.116438,0.130137,0.119863,0.150685,0.123288,0.167808,0.167808,0.178082,0.181507,0.205479,0.188356,0.198630,0.184932,0.164384,0.191781,0.198630,0.150685,0.119863,0.095890,0.109589,0.109589,0.109589,0.095890,0.092466,0.085616,0.071918,0.000000,0.003425,0.301370,0.832192,0.883562,0.147260,0.017123,0.075342,0.061644,0.068493,0.058219,0.075342,0.058219,0.071918,0.068493,0.065068,0.051370,0.061644,0.051370,0.068493,0.065068,0.054795,0.051370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.616123,0.009597,0.076775,0.076775,0.086372,0.151631,0.151631,0.161228,0.157390,0.168906,0.166987,0.182342,0.174664,0.184261,0.176583,0.190019,0.180422,0.193858,0.190019,0.205374,0.205374,0.218810,0.220729,0.238004,0.234165,0.255278,0.257198,0.278311,0.280230,0.314779,0.328215,0.364683,0.385797,0.420345,0.451056,0.487524,0.510557,0.543186,0.552783,0.550864,0.491363,0.433781,0.351248,0.285988,0.216891,0.184261,0.153551,0.143954,0.126679,0.126679,0.119002,0.122841,0.117083,0.120921,0.113244,0.120921,0.119002,0.124760,0.124760,0.130518,0.119002,0.134357,0.128599,0.128599,0.111324,0.120921,0.113244,0.122841,0.111324,0.115163,0.103647,0.111324,0.101727,0.115163,0.103647,0.113244,0.101727,0.109405,0.105566,0.109405,0.107486,0.109405,0.097889,0.111324,0.103647,0.119002,0.111324,0.128599,0.136276,0.147793,0.142035,0.159309,0.143954,0.140115,0.124760,0.120921,0.105566,0.115163,0.117083,0.122841,0.115163,0.120921,0.115163,0.130518,0.094050,0.088292,0.247601,0.731286,0.957774,0.522073,0.000000,0.071017,0.063340,0.111324,0.134357,0.145873,0.134357,0.153551,0.147793,0.159309,0.151631,0.161228,0.159309,0.163148,0
1.000000,0.855326,0.260731,0.000000,0.213037,0.317965,0.297297,0.276630,0.276630,0.282989,0.290938,0.286169,0.281399,0.282989,0.290938,0.287758,0.286169,0.287758,0.297297,0.294118,0.290938,0.290938,0.297297,0.292528,0.289348,0.294118,0.297297,0.297297,0.290938,0.300477,0.313196,0.308426,0.306836,0.316375,0.324324,0.324324,0.322735,0.330684,0.340223,0.341812,0.338633,0.344992,0.352941,0.348172,0.340223,0.333863,0.321145,0.302067,0.279809,0.278219,0.270270,0.260731,0.251192,0.249603,0.248013,0.246423,0.238474,0.241653,0.249603,0.249603,0.244833,0.248013,0.254372,0.259142,0.255962,0.260731,0.267091,0.265501,0.262321,0.263911,0.267091,0.260731,0.254372,0.259142,0.260731,0.257552,0.251192,0.255962,0.255962,0.251192,0.249603,0.252782,0.255962,0.249603,0.246423,0.251192,0.257552,0.252782,0.248013,0.252782,0.259142,0.252782,0.246423,0.254372,0.257552,0.254372,0.251192,0.254372,0.263911,0.275040,0.276630,0.287758,0.302067,0.302067,0.290938,0.294118,0.302067,0.294118,0.276630,0.265501,0.267091,0.260731,0.252782,0.254372,0.262321,0.254372,0.248013,0.248013,0.259142,0.260731,0.259142,0.268680,0.282989,0.310016,0.424483,0
0.988636,0.840909,0.231061,0.071970,0.185606,0.170455,0.140152,0.136364,0.125000,0.109848,0.109848,0.121212,0.121212,0.113636,0.109848,0.128788,0.121212,0.121212,0.128788,0.147727,0.140152,0.132576,0.136364,0.151515,0.147727,0.143939,0.143939,0.159091,0.162879,0.155303,0.159091,0.174242,0.174242,0.178030,0.193182,0.215909,0.231061,0.227273,0.227273,0.227273,0.204545,0.178030,0.170455,0.151515,0.143939,0.128788,0.128788,0.140152,0.125000,0.109848,0.106061,0.128788,0.125000,0.106061,0.106061,0.109848,0.106061,0.098485,0.094697,0.106061,0.094697,0.090909,0.090909,0.102273,0.098485,0.083333,0.087121,0.094697,0.094697,0.087121,0.125000,0.140152,0.128788,0.147727,0.136364,0.125000,0.121212,0.106061,0.102273,0.102273,0.079545,0.068182,0.079545,0.090909,0.083333,0.056818,0.060606,0.310606,0.806818,1.000000,0.359848,0.000000,0.140152,0.155303,0.113636,0.109848,0.098485,0.083333,0.098485,0.102273,0.098485,0.087121,0.106061,0.121212,0.125000,0.109848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.755376,0.739247,0.389785,0.209677,0.013441,0.239247,0.440860,0.002688,0.008065,0.190860,0.236559,0.287634,0.118280,0.271505,0.311828,0.212366,0.131720,0.266129,0.247312,0.169355,0.287634,0.274194,0.107527,0.314516,0.274194,0.279570,0.389785,0.456989,0.231183,0.309140,0.306452,0.239247,0.263441,0.317204,0.303763,0.379032,0.422043,0.268817,0.282258,0.284946,0.241935,0.276882,0.319892,0.163978,0.115591,0.338710,0.338710,0.180108,0.220430,0.247312,0.182796,0.303763,0.134409,0.204301,0.282258,0.357527,0.271505,0.217742,0.290323,0.190860,0.298387,0.225806,0.166667,0.263441,0.209677,0.223118,0.247312,0.268817,0.333333,0.215054,0.258065,0.333333,0.120968,0.223118,0.244624,0.276882,0.416667,0.650538,0.801075,1.000000,0.854839,0.104839,0.013441,0.000000,0.126344,0.139785,0.166667,0.182796,0.215054,0.196237,0.193548,0.206989,0.180108,0.185484,0.209677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
