x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,class
1.000000,0.916216,0.264865,0.105405,0.154054,0.094595,0.072973,0.078378,0.070270,0.102703,0.170270,0.254054,0.335135,0.335135,0.372973,0.372973,0.381081,0.397297,0.416216,0.413514,0.440541,0.456757,0.481081,0.489189,0.524324,0.535135,0.562162,0.572973,0.583784,0.572973,0.554054,0.494595,0.456757,0.416216,0.383784,0.335135,0.321622,0.283784,0.278378,0.256757,0.262162,0.259459,0.272973,0.264865,0.262162,0.259459,0.264865,0.251351,0.270270,0.262162,0.256757,0.264865,0.264865,0.270270,0.310811,0.305405,0.340541,0.383784,0.383784,0.354054,0.351351,0.278378,0.245946,0.218919,0.221622,0.197297,0.205405,0.197297,0.194595,0.194595,0.216216,0.227027,0.281081,0.497297,0.872973,0.910811,0.270270,0.040541,0.091892,0.035135,0.000000,0.021622,0.008108,0.029730,0.078378,0.175676,0.264865,0.281081,0.305405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.899485,0.260309,0.015464,0.190722,0.317010,0.342784,0.347938,0.340206,0.355670,0.340206,0.360825,0.350515,0.371134,0.355670,0.384021,0.371134,0.396907,0.391753,0.407216,0.427835,0.448454,0.466495,0.494845,0.494845,0.505155,0.502577,0.536082,0.533505,0.528351,0.515464,0.518041,0.461340,0.453608,0.420103,0.414948,0.394330,0.396907,0.378866,0.373711,0.368557,0.365979,0.365979,0.378866,0.373711,0.373711,0.363402,0.371134,0.358247,0.376289,0.363402,0.376289,0.353093,0.384021,0.386598,0.412371,0.396907,0.402062,0.396907,0.414948,0.389175,0.381443,0.378866,0.373711,0.371134,0.365979,0.358247,0.322165,0.298969,0.327320,0.306701,0.319588,0.327320,0.304124,0.293814,0.327320,0.487113,0.865979,0.909794,0.378866,0.000000,0.152062,0.224227,0.286082,0.296392,0.355670,0.322165,0.288660,0.301546,0.327320,0.322165,0.340206,0.345361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.938959,0.551167,0.000000,0.064632,0.066427,0.096948,0.141831,0.136445,0.150808,0.147217,0.159785,0.154399,0.168761,0.161580,0.172352,0.163375,0.181329,0.174147,0.184919,0.181329,0.197487,0.192101,0.211849,0.208259,0.235189,0.233393,0.256732,0.256732,0.287253,0.296230,0.328546,0.350090,0.389587,0.412926,0.447038,0.463196,0.499102,0.513465,0.527828,0.502693,0.477558,0.405745,0.344704,0.267504,0.222621,0.177738,0.163375,0.136445,0.138241,0.118492,0.123878,0.114901,0.123878,0.113106,0.118492,0.114901,0.127469,0.116697,0.127469,0.120287,0.129264,0.120287,0.127469,0.114901,0.129264,0.118492,0.125673,0.114901,0.127469,0.114901,0.122083,0.113106,0.123878,0.111311,0.120287,0.109515,0.122083,0.105925,0.118492,0.111311,0.118492,0.109515,0.118492,0.109515,0.118492,0.104129,0.120287,0.111311,0.127469,0.131059,0.143627,0.147217,0.159785,0.154399,0.147217,0.134650,0.136445,0.120287,0.127469,0.114901,0.132855,0.120287,0.138241,0.134650,0.132855,0.089767,0.226212,0.752244,1.000000,0.439856,0.039497,0.075404,0.102334,0.134650,0.154399,0.152603,0.161580,0.156194,0.168761,0.156194,0.170557,0.168761,0.179533,0.174147,0.190305,0
1.000000,0.618750,0.033333,0.000000,0.089583,0.050000,0.062500,0.037500,0.041667,0.029167,0.037500,0.031250,0.039583,0.033333,0.041667,0.035417,0.045833,0.037500,0.058333,0.052083,0.072917,0.064583,0.083333,0.093750,0.118750,0.127083,0.160417,0.168750,0.202083,0.204167,0.227083,0.235417,0.256250,0.256250,0.260417,0.239583,0.229167,0.197917,0.185417,0.154167,0.139583,0.122917,0.133333,0.116667,0.118750,0.114583,0.125000,0.118750,0.127083,0.120833,0.133333,0.122917,0.135417,0.129167,0.143750,0.133333,0.141667,0.133333,0.137500,0.129167,0.137500,0.125000,0.125000,0.118750,0.122917,0.110417,0.120833,0.106250,0.104167,0.093750,0.106250,0.093750,0.100000,0.093750,0.106250,0.091667,0.097917,0.091667,0.104167,0.102083,0.120833,0.125000,0.137500,0.137500,0.141667,0.139583,0.137500,0.112500,0.127083,0.127083,0.114583,0.097917,0.093750,0.075000,0.081250,0.072917,0.085417,0.070833,0.081250,0.072917,0.079167,0.066667,0.037500,0.014583,0.122917,0.477083,0.879167,0.987500,0.500000,0.033333,0.029167,0.110417,0.087500,0.081250,0.075000,0.060417,0.064583,0.054167,0.058333,0.056250,0.056250,0.054167,0.060417,0.056250,0.064583,0
0.778210,0.509728,0.177043,0.103113,0.091440,0.093385,0.073930,0.083658,0.073930,0.085603,0.071984,0.089494,0.071984,0.081712,0.071984,0.095331,0.091440,0.108949,0.105058,0.134241,0.138132,0.163424,0.169261,0.188716,0.196498,0.227626,0.237354,0.252918,0.252918,0.262646,0.241245,0.247082,0.214008,0.194553,0.167315,0.143969,0.116732,0.107004,0.091440,0.097276,0.081712,0.081712,0.075875,0.085603,0.077821,0.085603,0.077821,0.079767,0.071984,0.083658,0.077821,0.081712,0.075875,0.085603,0.079767,0.089494,0.099222,0.107004,0.101167,0.118677,0.107004,0.108949,0.095331,0.095331,0.077821,0.073930,0.056420,0.062257,0.050584,0.052529,0.048638,0.070039,0.097276,0.171206,0.237354,0.420233,0.739300,1.000000,0.708171,0.285992,0.091440,0.062257,0.036965,0.025292,0.007782,0.007782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.746594,0.607629,0.425068,0.329700,0.204360,0.125341,0.081744,0.068120,0.057221,0.073569,0.065395,0.087193,0.070845,0.092643,0.070845,0.095368,0.081744,0.087193,0.087193,0.092643,0.089918,0.103542,0.100817,0.125341,0.133515,0.168937,0.182561,0.223433,0.226158,0.267030,0.280654,0.307902,0.321526,0.326975,0.326975,0.321526,0.297003,0.297003,0.256131,0.239782,0.217984,0.209809,0.193460,0.193460,0.179837,0.190736,0.158038,0.160763,0.141689,0.147139,0.149864,0.147139,0.125341,0.144414,0.138965,0.149864,0.130790,0.144414,0.136240,0.147139,0.144414,0.152589,0.138965,0.158038,0.138965,0.182561,0.196185,0.198910,0.220708,0.247956,0.256131,0.267030,0.242507,0.234332,0.149864,0.114441,0.100817,0.117166,0.103542,0.117166,0.111717,0.122616,0.122616,0.138965,0.100817,0.136240,0.294278,0.583106,0.847411,0.978202,0.765668,0.574932,0.378747,0.267030,0.163488,0.081744,0.021798,0.008174,0.000000,0.021798,0.005450,0.027248,0.016349,0.029973,0.016349,0.032698,0.013624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.895631,0.699029,0.080097,0.000000,0.143204,0.220874,0.228155,0.233010,0.233010,0.245146,0.230583,0.247573,0.237864,0.264563,0.259709,0.274272,0.269417,0.288835,0.300971,0.332524,0.339806,0.359223,0.359223,0.390777,0.390777,0.415049,0.412621,0.432039,0.419903,0.419903,0.390777,0.385922,0.351942,0.337379,0.313107,0.317961,0.298544,0.293689,0.291262,0.288835,0.283981,0.283981,0.286408,0.293689,0.283981,0.288835,0.286408,0.300971,0.286408,0.303398,0.293689,0.303398,0.293689,0.315534,0.332524,0.339806,0.334951,0.330097,0.313107,0.327670,0.313107,0.308252,0.296117,0.308252,0.305825,0.296117,0.274272,0.281553,0.271845,0.274272,0.262136,0.274272,0.262136,0.262136,0.237864,0.383495,0.691748,1.000000,0.611650,0.019417,0.084951,0.216019,0.250000,0.269417,0.257282,0.276699,0.269417,0.271845,0.279126,0.288835,0.291262,0.303398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.700000,0.139024,0.148780,0.087805,0.056098,0.063415,0.051220,0.056098,0.129268,0.180488,0.290244,0.312195,0.324390,0.326829,0.351220,0.343902,0.353659,0.365854,0.382927,0.392683,0.414634,0.429268,0.436585,0.463415,0.482927,0.482927,0.509756,0.514634,0.512195,0.490244,0.468293,0.419512,0.392683,0.356098,0.331707,0.292683,0.290244,0.270732,0.251220,0.248780,0.251220,0.246341,0.248780,0.248780,0.243902,0.234146,0.248780,0.236585,0.243902,0.241463,0.251220,0.236585,0.243902,0.243902,0.243902,0.229268,0.248780,0.234146,0.263415,0.287805,0.307317,0.321951,0.370732,0.360976,0.358537,0.324390,0.290244,0.241463,0.239024,0.224390,0.207317,0.192683,0.197561,0.197561,0.204878,0.209756,0.231707,0.263415,0.512195,0.880488,0.800000,0.187805,0.107317,0.075610,0.039024,0.026829,0.021951,0.000000,0.053659,0.102439,0.190244,0.263415,0.285366,0.285366,0.307317,0.314634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.532692,0.188462,0.196154,0.109615,0.009615,0.011538,0.051923,0.128846,0.215385,0.271154,0.282692,0.286538,0.298077,0.303846,0.298077,0.294231,0.303846,0.317308,0.309615,0.300000,0.313462,0.317308,0.313462,0.313462,0.330769,0.334615,0.332692,0.340385,0.350000,0.350000,0.355769,0.357692,0.371154,0.376923,0.376923,0.378846,0.388462,0.392308,0.394231,0.407692,0.417308,0.432692,0.434615,0.444231,0.463462,0.490385,0.498077,0.503846,0.521154,0.534615,0.532692,0.526923,0.526923,0.528846,0.517308,0.509615,0.494231,0.475000,0.459615,0.438462,0.425000,0.415385,0.405769,0.388462,0.388462,0.384615,0.363462,0.361538,0.375000,0.359615,0.348077,0.336538,0.340385,0.342308,0.340385,0.326923,0.332692,0.330769,0.328846,0.325000,0.317308,0.315385,0.332692,0.325000,0.311538,0.321154,0.319231,0.321154,0.344231,0.359615,0.350000,0.365385,0.386538,0.371154,0.355769,0.346154,0.332692,0.315385,0.298077,0.290385,0.298077,0.298077,0.294231,0.294231,0.292308,0.301923,0.296154,0.290385,0.276923,0.215385,0.359615,0.792308,0.967308,0.419231,0.126923,0.150000,0.071154,0.000000,0.019231,0.094231,0.198077,0.259615,0.273077,0.275000,0
1.000000,0.771574,0.162437,0.027919,0.210660,0.258883,0.294416,0.286802,0.284264,0.281726,0.302030,0.289340,0.302030,0.291878,0.309645,0.317259,0.335025,0.335025,0.362944,0.370558,0.385787,0.398477,0.423858,0.434010,0.454315,0.449239,0.461929,0.441624,0.444162,0.444162,0.431472,0.395939,0.375635,0.337563,0.332487,0.314721,0.309645,0.296954,0.307107,0.304569,0.299492,0.286802,0.291878,0.294416,0.309645,0.289340,0.281726,0.269036,0.291878,0.281726,0.286802,0.286802,0.294416,0.274112,0.294416,0.296954,0.327411,0.317259,0.340102,0.309645,0.332487,0.312183,0.319797,0.294416,0.307107,0.299492,0.304569,0.279188,0.274112,0.274112,0.279188,0.258883,0.279188,0.261421,0.274112,0.246193,0.246193,0.365482,0.715736,0.921320,0.565990,0.000000,0.071066,0.192893,0.251269,0.251269,0.271574,0.269036,0.266497,0.269036,0.291878,0.286802,0.299492,0.294416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.963173,0.719547,0.246459,0.036827,0.042493,0.039660,0.022663,0.008499,0.011331,0.002833,0.000000,0.008499,0.014164,0.014164,0.019830,0.019830,0.014164,0.022663,0.028329,0.039660,0.033994,0.039660,0.048159,0.056657,0.048159,0.065156,0.065156,0.070822,0.059490,0.059490,0.067989,0.104816,0.101983,0.113314,0.133144,0.130312,0.101983,0.101983,0.116147,0.118980,0.101983,0.110482,0.118980,0.124646,0.113314,0.116147,0.124646,0.144476,0.133144,0.133144,0.135977,0.138810,0.138810,0.133144,0.144476,0.141643,0.138810,0.147309,0.161473,0.169972,0.167139,0.198300,0.246459,0.243626,0.220963,0.220963,0.215297,0.178470,0.150142,0.121813,0.124646,0.118980,0.113314,0.110482,0.116147,0.113314,0.138810,0.283286,0.577904,0.937677,1.000000,0.620397,0.240793,0.113314,0.116147,0.101983,0.076487,0.070822,0.065156,0.053824,0.073654,0.067989,0.050992,0.050992,0.067989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
