x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,class
0.963979,0.885077,0.610635,0.452830,0.394511,0.349914,0.291595,0.248714,0.210978,0.185249,0.161235,0.126930,0.114923,0.109777,0.104631,0.094340,0.096055,0.097770,0.082333,0.073756,0.063465,0.060034,0.048027,0.039451,0.029160,0.024014,0.012007,0.005146,0.001715,0.000000,0.010292,0.025729,0.054889,0.068611,0.099485,0.126930,0.138937,0.164666,0.162950,0.181818,0.174957,0.180103,0.180103,0.176672,0.173242,0.168096,0.176672,0.169811,0.166381,0.173242,0.174957,0.161235,0.168096,0.164666,0.166381,0.169811,0.173242,0.174957,0.171527,0.183533,0.176672,0.169811,0.174957,0.192110,0.204117,0.190395,0.192110,0.207547,0.209262,0.204117,0.219554,0.209262,0.197256,0.197256,0.185249,0.188679,0.186964,0.186964,0.190395,0.188679,0.188679,0.195540,0.190395,0.210978,0.337907,0.468268,0.656947,0.900515,1.000000,0.950257,0.670669,0.442539,0.401372,0.337907,0.289880,0.264151,0.231561,0.188679,0.152659,0.123499,0.120069,0.118353,0.114923,0.116638,0.101201,0.099485,0.092624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.965602,0.749386,0.085995,0.039312,0.206388,0.260442,0.277641,0.275184,0.287469,0.294840,0.299754,0.294840,0.292383,0.302211,0.302211,0.343980,0.341523,0.361179,0.375921,0.405405,0.417690,0.442260,0.444717,0.459459,0.471744,0.459459,0.447174,0.415233,0.400491,0.378378,0.351351,0.348894,0.326781,0.326781,0.319410,0.326781,0.304668,0.321867,0.319410,0.312039,0.297297,0.309582,0.314496,0.314496,0.314496,0.324324,0.314496,0.326781,0.341523,0.334152,0.373464,0.366093,0.368550,0.375921,0.361179,0.353808,0.339066,0.321867,0.319410,0.329238,0.321867,0.302211,0.285012,0.294840,0.285012,0.294840,0.294840,0.294840,0.272727,0.250614,0.400491,0.717445,1.000000,0.616708,0.000000,0.095823,0.230958,0.272727,0.272727,0.280098,0.285012,0.285012,0.280098,0.287469,0.292383,0.307125,0.316953,0.321867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.985669,0.863057,0.277070,0.049363,0.273885,0.299363,0.304140,0.313694,0.305732,0.304140,0.313694,0.310510,0.312102,0.323248,0.326433,0.328025,0.329618,0.332803,0.340764,0.347134,0.345541,0.353503,0.364650,0.364650,0.371019,0.372611,0.380573,0.377389,0.378981,0.385350,0.393312,0.386943,0.382166,0.393312,0.396497,0.398089,0.404459,0.418790,0.425159,0.429936,0.420382,0.410828,0.404459,0.388535,0.367834,0.361465,0.356688,0.350318,0.343949,0.348726,0.356688,0.347134,0.350318,0.364650,0.369427,0.366242,0.367834,0.371019,0.375796,0.375796,0.367834,0.369427,0.369427,0.369427,0.356688,0.361465,0.359873,0.350318,0.343949,0.343949,0.348726,0.343949,0.334395,0.335987,0.339172,0.335987,0.334395,0.334395,0.334395,0.334395,0.331210,0.331210,0.334395,0.326433,0.324841,0.331210,0.337580,0.329618,0.331210,0.331210,0.332803,0.332803,0.329618,0.331210,0.335987,0.329618,0.328025,0.331210,0.335987,0.331210,0.323248,0.328025,0.337580,0.335987,0.329618,0.332803,0.342357,0.345541,0.353503,0.358280,0.366242,0.372611,0.351911,0.343949,0.358280,0.353503,0.340764,0.335987,0.351911,0.358280,0.396497,0.550955,0.858280,1.000000,0.601911,0
0.981818,0.864935,0.223377,0.072727,0.070130,0.033766,0.002597,0.002597,0.000000,0.025974,0.083117,0.148052,0.246753,0.262338,0.280519,0.290909,0.311688,0.306494,0.327273,0.324675,0.355844,0.353247,0.376623,0.397403,0.412987,0.428571,0.467532,0.464935,0.490909,0.511688,0.524675,0.514286,0.493506,0.459740,0.428571,0.379221,0.358442,0.309091,0.277922,0.251948,0.241558,0.218182,0.220779,0.200000,0.184416,0.179221,0.197403,0.192208,0.197403,0.192208,0.218182,0.197403,0.202597,0.205195,0.215584,0.200000,0.205195,0.210390,0.205195,0.202597,0.210390,0.210390,0.225974,0.210390,0.259740,0.254545,0.277922,0.309091,0.337662,0.327273,0.329870,0.301299,0.233766,0.207792,0.220779,0.187013,0.187013,0.176623,0.189610,0.171429,0.184416,0.197403,0.212987,0.220779,0.348052,0.654545,1.000000,0.750649,0.124675,0.054545,0.062338,0.000000,0.010390,0.000000,0.010390,0.062338,0.127273,0.212987,0.277922,0.277922,0.309091,0.322078,0.329870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.885305,0.928315,0.677419,0.301075,0.014337,0.000000,0.114695,0.175627,0.236559,0.247312,0.254480,0.254480,0.254480,0.243728,0.243728,0.240143,0.243728,0.232975,0.243728,0.240143,0.247312,0.250896,0.258065,0.250896,0.261649,0.258065,0.275986,0.268817,0.283154,0.290323,0.301075,0.308244,0.326165,0.340502,0.340502,0.358423,0.387097,0.365591,0.394265,0.401434,0.405018,0.408602,0.412186,0.412186,0.419355,0.415771,0.419355,0.412186,0.412186,0.405018,0.405018,0.405018,0.405018,0.387097,0.379928,0.372760,0.379928,0.362007,0.362007,0.365591,0.362007,0.362007,0.372760,0.362007,0.379928,0.376344,0.390681,0.387097,0.405018,0.390681,0.408602,0.408602,0.412186,0.412186,0.426523,0.415771,0.415771,0.422939,0.419355,0.426523,0.426523,0.422939,0.437276,0.430108,0.440860,0.426523,0.444444,0.437276,0.448029,0.437276,0.440860,0.437276,0.444444,0.451613,0.465950,0.476703,0.508961,0.508961,0.562724,0.577061,0.591398,0.616487,0.637993,0.580645,0.523297,0.444444,0.422939,0.422939,0.430108,0.422939,0.419355,0.422939,0.430108,0.422939,0.433692,0.437276,0.444444,0.440860,0.448029,0.491039,0.716846,0.906810,0.906810,0.967742,0.982079,0
1.000000,0.633858,0.000000,0.007874,0.133858,0.133858,0.086614,0.059055,0.082677,0.090551,0.078740,0.078740,0.094488,0.102362,0.086614,0.090551,0.102362,0.114173,0.110236,0.106299,0.122047,0.129921,0.125984,0.110236,0.125984,0.125984,0.122047,0.125984,0.129921,0.145669,0.133858,0.122047,0.149606,0.169291,0.165354,0.177165,0.208661,0.228346,0.216535,0.196850,0.200787,0.204724,0.177165,0.157480,0.165354,0.165354,0.149606,0.129921,0.133858,0.145669,0.125984,0.118110,0.133858,0.114173,0.114173,0.098425,0.114173,0.118110,0.110236,0.090551,0.114173,0.114173,0.102362,0.098425,0.106299,0.114173,0.110236,0.102362,0.125984,0.153543,0.149606,0.149606,0.188976,0.181102,0.141732,0.114173,0.125984,0.125984,0.090551,0.070866,0.086614,0.090551,0.082677,0.082677,0.078740,0.051181,0.188976,0.566929,1.000000,0.744094,0.094488,0.059055,0.185039,0.173228,0.133858,0.118110,0.122047,0.122047,0.110236,0.106299,0.125984,0.133858,0.125984,0.118110,0.125984,0.145669,0.133858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.865979,0.828179,0.494845,0.182131,0.089347,0.082474,0.054983,0.058419,0.034364,0.010309,0.006873,0.017182,0.024055,0.027491,0.010309,0.027491,0.013746,0.017182,0.000000,0.010309,0.003436,0.017182,0.010309,0.048110,0.027491,0.054983,0.054983,0.075601,0.085911,0.109966,0.109966,0.134021,0.120275,0.116838,0.127148,0.144330,0.127148,0.137457,0.127148,0.158076,0.134021,0.158076,0.137457,0.154639,0.140893,0.161512,0.147766,0.164948,0.151203,0.171821,0.147766,0.168385,0.147766,0.164948,0.151203,0.168385,0.154639,0.182131,0.161512,0.185567,0.171821,0.182131,0.158076,0.154639,0.161512,0.175258,0.158076,0.185567,0.164948,0.175258,0.164948,0.185567,0.175258,0.178694,0.154639,0.384880,0.646048,0.931271,1.000000,0.783505,0.309278,0.213058,0.127148,0.116838,0.085911,0.092784,0.068729,0.065292,0.048110,0.054983,0.051546,0.072165,0.041237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.592520,0.147638,0.169291,0.125984,0.005906,0.003937,0.066929,0.161417,0.236220,0.281496,0.293307,0.305118,0.301181,0.311024,0.316929,0.322835,0.326772,0.326772,0.338583,0.342520,0.334646,0.352362,0.360236,0.352362,0.352362,0.374016,0.375984,0.377953,0.381890,0.391732,0.395669,0.407480,0.405512,0.409449,0.431102,0.438976,0.440945,0.450787,0.470472,0.478346,0.484252,0.494094,0.507874,0.505906,0.490157,0.474409,0.468504,0.448819,0.431102,0.409449,0.397638,0.387795,0.372047,0.370079,0.364173,0.360236,0.356299,0.364173,0.364173,0.362205,0.356299,0.360236,0.360236,0.356299,0.340551,0.348425,0.350394,0.342520,0.334646,0.336614,0.336614,0.328740,0.322835,0.326772,0.324803,0.316929,0.318898,0.320866,0.320866,0.311024,0.307087,0.318898,0.328740,0.332677,0.332677,0.344488,0.366142,0.381890,0.372047,0.368110,0.356299,0.340551,0.311024,0.303150,0.305118,0.295276,0.291339,0.289370,0.295276,0.287402,0.285433,0.293307,0.291339,0.238189,0.212598,0.539370,0.960630,0.718504,0.218504,0.173228,0.112205,0.000000,0.015748,0.129921,0.238189,0.281496,0.281496,0.293307,0.305118,0.305118,0.303150,0.311024,0.322835,0.318898,0
0.900474,0.680095,0.274882,0.047393,0.037915,0.063981,0.042654,0.014218,0.004739,0.000000,0.021327,0.011848,0.007109,0.021327,0.035545,0.028436,0.014218,0.016588,0.030806,0.035545,0.035545,0.037915,0.040284,0.049763,0.045024,0.052133,0.061611,0.068720,0.061611,0.068720,0.080569,0.075829,0.073460,0.085308,0.111374,0.127962,0.111374,0.097156,0.099526,0.111374,0.092417,0.090047,0.097156,0.106635,0.097156,0.099526,0.109005,0.118483,0.116114,0.113744,0.125592,0.132701,0.125592,0.118483,0.125592,0.118483,0.118483,0.135071,0.137441,0.137441,0.146919,0.161137,0.191943,0.206161,0.196682,0.194313,0.206161,0.158768,0.125592,0.104265,0.106635,0.099526,0.085308,0.082938,0.097156,0.085308,0.142180,0.360190,0.758294,1.000000,0.696682,0.225118,0.073460,0.097156,0.082938,0.040284,0.052133,0.052133,0.045024,0.040284,0.056872,0.054502,0.054502,0.042654,0.061611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.860000,0.517143,0.302857,0.277143,0.325714,0.302857,0.288571,0.282857,0.285714,0.271429,0.280000,0.282857,0.288571,0.282857,0.291429,0.291429,0.294286,0.291429,0.300000,0.300000,0.311429,0.297143,0.317143,0.317143,0.331429,0.340000,0.357143,0.360000,0.377143,0.385714,0.405714,0.414286,0.428571,0.428571,0.437143,0.428571,0.417143,0.397143,0.374286,0.351429,0.340000,0.320000,0.325714,0.314286,0.317143,0.308571,0.317143,0.308571,0.305714,0.308571,0.311429,0.308571,0.311429,0.308571,0.308571,0.305714,0.311429,0.302857,0.311429,0.302857,0.314286,0.300000,0.308571,0.308571,0.305714,0.302857,0.308571,0.297143,0.300000,0.291429,0.302857,0.297143,0.297143,0.294286,0.300000,0.297143,0.297143,0.291429,0.300000,0.297143,0.305714,0.288571,0.302857,0.294286,0.302857,0.300000,0.308571,0.300000,0.305714,0.302857,0.305714,0.300000,0.302857,0.300000,0.311429,0.305714,0.308571,0.300000,0.311429,0.302857,0.311429,0.305714,0.320000,0.314286,0.317143,0.325714,0.351429,0.354286,0.371429,0.374286,0.411429,0.462857,0.514286,0.528571,0.431429,0.205714,0.000000,0.068571,0.100000,0.074286,0.085714,0.065714,0.068571,0.117143,0
1.000000,0.915572,0.517824,0.097561,0.125704,0.166979,0.135084,0.136961,0.138837,0.131332,0.136961,0.136961,0.123827,0.125704,0.127580,0.129456,0.121951,0.118199,0.120075,0.120075,0.110694,0.101313,0.101313,0.097561,0.082552,0.075047,0.065666,0.056285,0.037523,0.024390,0.013133,0.001876,0.000000,0.011257,0.043152,0.076923,0.112570,0.146341,0.174484,0.189493,0.198874,0.202627,0.213884,0.223265,0.219512,0.213884,0.227017,0.228893,0.225141,0.221388,0.228893,0.234522,0.228893,0.230769,0.240150,0.236398,0.240150,0.245779,0.249531,0.251407,0.243902,0.242026,0.251407,0.251407,0.245779,0.242026,0.245779,0.257036,0.249531,0.245779,0.253283,0.255159,0.245779,0.245779,0.249531,0.251407,0.243902,0.251407,0.260788,0.266417,0.270169,0.270169,0.272045,0.287054,0.300188,0.309568,0.317073,0.302064,0.285178,0.273921,0.279550,0.268293,0.251407,0.238274,0.242026,0.240150,0.236398,0.234522,0.242026,0.240150,0.234522,0.232645,0.240150,0.240150,0.232645,0.228893,0.206379,0.238274,0.410882,0.696060,0.951219,0.975610,0.864916,0.437148,0.180113,0.227017,0.228893,0.193246,0.200750,0.202627,0.185741,0.189493,0.187617,0.193246,0.195122,0
